SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388937,13,12,1967,United States,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,Volunteer at 322 West College St.,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388938,29,2,1968,United States,OHIO,Lorain,Oberlin,,-82.179722,41.438805,20121.46146,1/2 mi. N.W. of Oberlin,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Nicodemis, D.E.",388925,0,0,1968,United States,OHIO,Mahoning,Youngstown,,-80.770396,41.01088,18421.45023,Near Youngstown,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388956,26,10,1969,United States,OHIO,Medina,Medina,,-81.899566,41.116051,18638.00013,2 mi. E. of Medina,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388936,8,4,1970,United States,OHIO,Medina,Medina,,-81.899566,41.116051,18638.00013,2 miles E. of Medina,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388955,31,5,1970,United States,OHIO,Medina,Camp Crag,,-81.899566,41.116051,18638.00013,"Near Camp Crag, E. Hinckley Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388953,14,7,1971,United States,OHIO,Summit,Richfield Twp.,,-81.534936,41.121851,18446.60679,W. edge Richfield Twp. by Camp Crag,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388952,22,7,1972,United States,OHIO,Summit,Richfield Twp.,,-81.534936,41.121851,18446.60679,"E. of Camp Crag, Richfield Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Boker, H.",388923,1,8,1972,United States,OHIO,Lake,Perry Twp.,,-81.392643,41.924116,13694.86539,Site 2 Cleve. Elec. Illum Co. reactor site,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388966,28,5,1973,United States,OHIO,Cuyahoga,Olmsted Twp.,,-81.724217,41.760392,19414.34436,"Near Bradley Rd., Olmstead Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388965,8,8,1973,United States,OHIO,Cuyahoga,Bradley Park,,-81.724217,41.760392,19414.34436,"E. Bradley Park, Olmstead Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Pusey, P.L.",388982,23,6,1975,United States,OHIO,Knox,Clinton Twp.,,-82.422393,40.40362,20814.1161,"N. of Twp. Rt. 386, 1/4 mi. W. of jct. with St. Rt. 13, N.E. 1/4 Sec. 2, Clinton Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Buchanan, F.W.",388930,12,7,1975,United States,OHIO,Columbiana,Watercress Marsh,,-80.777231,40.768462,20940.4595,"Watercress Marsh; E., St. Rt. 9, Sect. 33, Butler Twp.; Hanoverton Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388957,21,8,1975,United States,OHIO,Medina,Mallet Creek,,-81.899566,41.116051,18638.00013,"1/2 mi. W. of Mallet Creek, York Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388958,8,7,1976,United States,OHIO,Medina,Mallet Creek,,-81.899566,41.116051,18638.00013,"N.W. of Mallet Creek, York Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Snodgrass, R.D.",388981,10,7,1976,United States,OHIO,Licking,Cranberry Island State Nature Preserve,,-82.481251,40.093609,23720.58051,Buckeye Lake,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388962,17,7,1976,United States,OHIO,Lorain,Quarry Creek,,-82.179722,41.438805,20121.46146,"Near Quarry Creek, Brownhelm Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388963,3,9,1976,United States,OHIO,Lorain,Quarry Creek,,-82.179722,41.438805,20121.46146,"Near Quarry Creek, Brownhelm Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388928,26,6,1978,United States,OHIO,Richland,Jefferson Twp.,,-82.542715,40.774167,20206.65052,"Stoffer Rd. between Garber & Gatton Rocks Rds., SW 1/4, Sect. 14, Jefferson Twp.; Butler Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388927,6,7,1978,United States,OHIO,Ashtabula,Ashtabula Twp.,,-80.745641,41.906644,24055.87709,"Behind Ashtabula Revival Center; Cook Rd., 1/4 mi. N., US Rt. 20, Ashtabula Twp.; North Kingsville Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388926,6,9,1978,United States,OHIO,Miami,Silver Lake,,-84.228413,40.053326,18308.25958,"W. side of Silver Lake; W., Scarff Rd., S1/2, Sect. 6, Bethel Twp.; New Carlisle Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Hood, L.N.",388932,7,7,1979,United States,OHIO,Lake,Arcola Creek,,-81.392643,41.924116,13694.86539,"Mouth of Arcola Creek, E., Dock Rd., Madison Twp.; Madison Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Hood, L.N.",388929,18,7,1979,United States,OHIO,Lake,Mentor,,-81.392643,41.924116,13694.86539,"1/2 mi. W., Forest Dr., N., Headlands Rd., Mentor Twp.; Mentor Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388950,23,7,1980,United States,OHIO,Stark,Hartville,,-81.365667,40.814131,21777.60048,"N. of Hartville, Lake Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Brandenburg, D.M.",388933,8,7,1981,United States,OHIO,Clark,Prairie Road Fen State Nature Preserve,,-83.783676,39.917032,18102.04942,"Prairie Road Fen, SE., jct. of Mumper & Prairie Rds., NE., New Moorefield, Moorefield Twp.; New Moorefield Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Spooner, D.M.",388934,10,7,1981,United States,OHIO,Licking,Morris Woods State Nature Preserve,,-82.481251,40.093609,23720.58051,"S., NW end of Lake Helen; Morris Woods State Nature Preserve; 1.5 mi. S., Co. Rt. 15 (Dutch Lane Rd.) 0.4 mi. E., Co. Rt. 47 (Nichols Lane Rd.) NW 1/4 Sect. 14, Liberty Twp.; Johnstown Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Buchanan, F.W.",388931,14,7,1982,United States,OHIO,Jefferson,Springfield High School,,-80.76141,40.399188,18347.58222,"NW., Springfield Local High School, Sect. 9, Springfield Twp.; Bergholz Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388951,15,9,1982,United States,OHIO,Ashtabula,Austinburg,,-80.745641,41.906644,24055.87709,1 mi. S.S.E. of Austinburg,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Moore, G.R.",388940,5,10,1982,United States,OHIO,Franklin,High Banks Metropolitan Park,,-83.008258,39.969447,20946.26329,"Highbanks Metro Park, Franklin and Delaware Counties. Q, 25 (See reference map)",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388954,27,9,1983,United States,OHIO,Summit,Twinsburg,,-81.534936,41.121851,18446.60679,"By Ohio 82 and railroad 1 mi. S.E. of Twinsburg, Twinsburg Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Jones, G.T.",388949,6,7,1984,United States,OHIO,Tuscarawas,Dundee,,-81.471157,40.447441,21632.60457,"2 mi. N.E. of Dundee, Franklin Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388935,27,5,1987,United States,OHIO,Lucas,Irwin Prairie State Nature Preserve,,-83.468867,41.682321,16763.27415,"E., Irwin Rd. between Bancroft & Dorr Sts., NW 1/4, Sect. 36, Spencer Twp; Berkey Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"McCormac, J.S.",388939,27,9,1989,United States,OHIO,Summit,Green Twp.,,-81.534936,41.121851,18446.60679,"In Myersville Fen, W. side of T184 ca. 3/4 mi. S. of St. Rt. 619, Sect. 12, Green Twp.; North Canton Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"McCormac, J.S.",388941,31,7,1990,United States,OHIO,Portage,Tinkers Creek State Park,,-81.196932,41.16864,20045.10151,"Tinkers Creek State Nature Preserve, S. side of Davis Rd. and E. of R.R. tracks, ca. 4 mi. NE of Hudson, Streetsboro Twp.; Twinsburg Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"McCormac, J.S.",388946,10,5,1991,United States,OHIO,Licking,Cranberry Island State Nature Preserve,,-82.481251,40.093609,23720.58051,"Buckeye Lake, Sect. 13, Union Twp.; Thornville Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388947,19,5,1993,United States,OHIO,Lorain,Avon Lake,,-82.179722,41.438805,20121.46146,"Between Jaycox & Lear Rds., 0.4 mi. S. of Electric Blvd., city of Avon Lake; North Olmsted Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388948,26,5,1993,United States,OHIO,Mahoning,Poland,,-80.770396,41.01088,18421.45023,"Poland Municipal Forest, W. of College St., village of Poland; Campbell Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388967,15,8,1994,United States,OHIO,Jefferson,Steubenville,,-80.76141,40.399188,18347.58222,"Above University Blvd., 1/2 mi. W., St. Rt. 7, city of Steubenville; Steubenville East Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Walters, T.L.",388973,23,9,1999,United States,OHIO,Henry,Washington Twp.,,-84.065882,41.335072,18519.35827,"Alt. Rt. 24 Route Corridor: Washington Twp., Colton Quad. 0.1 mi. S. of abandoned N & W Railroad, 0.16 S. of County Road V and 0.45 mi. W. of County Road 3. SW 1/4 of NW 1/4 of NE 1/4 Sec. 22. R8ET6N",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388968,18,11,1999,United States,OHIO,Knox,Greer,,-82.422393,40.40362,20814.1161,"E. of Vess Rd., 1/2 mi. N., High Hill Rd., N. of Greer, Sec. 19, Jefferson Twp.; Greer Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Walters, T.L.",388970,22,5,2000,United States,OHIO,Fulton,,,-84.124267,41.597264,18282.62772,"NORTA: Washington Twp., Colton Quad. 0.1-0.15 mi. NE. of C.R. A (Henry Co. Line) along old N & W railroad. SW 1/4 of SE 1/4 of SE 1/4 Sec. 12",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Walters, T.L.",388971,25,8,2000,United States,OHIO,Ashtabula,Saybrook Twp.,,-80.745641,41.906644,24055.87709,"Nineveh Rd. Swamp Wds-North: Saybrook Twp., Geneva Quad. North side of Penn-Central RR tracks, 0.78 mi. W. of Nineveh Rd. and 0.34 mi. S. of New London Road.",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Cusick, A.W.",388969,19,10,2000,United States,OHIO,Erie,Kelleys Island,,-82.525897,41.554006,14401.00917,"N. of deadend of Huntington Lane, Kelleys Island; Kelleys Island Quad",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Walters, T.L.",388974,16,8,2003,United States,OHIO,Lucas,Monclova Twp.,,-83.468867,41.682321,16763.27415,"Toledo Area Metroparks: Eber Road Tract: Monclova Twp., Whitehouse Quad. 0.55 mi. N. of Monclova Road, 0.12 mi. E. of Eber Road. NW 1/4 of NW 1/4 of SW 1/4 Sec. 13",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Walters, T.L.",388972,30,4,2005,United States,OHIO,Lucas,Spencer Twp.,,-83.468867,41.682321,16763.27415,"Division of Wildlife: Meilke Road Savanna WA: Spencer Twp., Berkey Quad. 0.37 mi. E. of Meilke Road and 0.07 mi. N. of Hill Ave. R5E, T10S; SE 1/4 of SW 1/4 of NE 1/4 Sec. 1",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Kennedy, A.H.",388977,1,10,2005,United States,OHIO,Summit,,,-81.534936,41.121851,18446.60679,About 1 mi. E. of SR 8 on SR 303,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Kennedy, A.H.",388975,10,6,2006,United States,OHIO,Lake,,,-81.392643,41.924116,13694.86539,On the corner of Bacon and Lake Roads,,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Gardner, R.L.",388976,15,9,2007,United States,OHIO,Ross,Slate Mills,,-83.059585,39.323762,23836.51298,"S. of U.S. 50, Slate Mills, Buzzardroost Nature Preserve; Scioto Twp",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Riley, B.P.",388978,11,6,2008,United States,OHIO,Franklin,Madison Twp.,,-83.008258,39.969447,20946.26329,"SW 1/4 NE 1/4 Section 5 Madison Twp., Southeast Columbus Quad. 2991 Courtright Rd., Columbus",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Riley, B.P.",388979,29,7,2008,United States,OHIO,Franklin,Madison Twp.,,-83.008258,39.969447,20946.26329,"SW 1/4 NE 1/4 Section 5 Madison Twp., Southeast Columbus Quad. 2991 Courtright Rd., Columbus",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Riley, B.P.",388980,26,7,2009,United States,OHIO,Pickaway,Hargus Lake,,-83.052827,39.648947,20329.73243,"NE 1/4 NE 1/4 Section 10 Washington Twp., Ashville Quad. Above edge of Hargus Lake on N. side of W. end of NRE Rd. 1 (Warner-Huffer Rd./TR 42), AW Marion State Park",,,NA,1
Rhamnus frangula,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Gardner, R.",368007,4,6,2010,United States,OHIO,Monroe,Wayne National Forest Athens RD Marietta Unit,,-81.090658,39.725969,19383.11414,"""Fly Gorge"", 0.4 mi. NNE of jct. of St. Rt. 800 and St. Rt. 7; Jackson Twp",,,NA,1
Frangula alnus,OS,http://128.146.250.9/bol/ 'Search=Rhamnus frangula and Frangula alnus',"Gardner, R.L.",367729,2,6,2010,United States,OHIO,Portage,Windham Twp.,,-81.196932,41.16864,20045.10151,"0.6 mi. E of Snow Rd., Camp Ravenna Joint Military Training Center",,,NA,1
Rhamnus frangula,HAM,"http://www.cbif.gc.ca/portal/digir-searcht.php?p_classid=6&p_lang=en 'Plants, all available' Taxonomic name=Rhamnus frangula",Mr. McNair,208023,22,9,1941,Canada,ONTARIO,Wellington,,Guelph Rd,-80.354212,43.678497,10000,,,,NA,0
Rhamnus frangula,HAM,"http://www.cbif.gc.ca/portal/digir-searcht.php?p_classid=6&p_lang=en 'Plants, all available' Taxonomic name=Rhamnus frangula",A.Tamsalu,202801,7,8,1954,Canada,ONTARIO,Hamilton,Hamilton,,-79.95292,43.250845,5000,"w, swamp at McMaster",,,NA,0
Rhamnus frangula,HAM,"http://www.cbif.gc.ca/portal/digir-searcht.php?p_classid=6&p_lang=en 'Plants, all available' Taxonomic name=Rhamnus frangula",A.Tamsalu,202802,1,7,1954,Canada,ONTARIO,Hamilton,Hamilton,,-79.95292,43.250845,5000,"w, swamp at McMaster",,,NA,0
Rhamnus frangula,HAM,"http://www.cbif.gc.ca/portal/digir-searcht.php?p_classid=6&p_lang=en 'Plants, all available' Taxonomic name=Rhamnus frangula",A.Tamsalu,202803,6,6,1954,Canada,ONTARIO,Hamilton,Hamilton,,-79.95292,43.250845,5000,"w, swamp at McMaster",,,NA,0
Rhamnus frangula,HAM,"http://www.cbif.gc.ca/portal/digir-searcht.php?p_classid=6&p_lang=en 'Plants, all available' Taxonomic name=Rhamnus frangula",A.Tamsalu,202799,26,7,1955,Canada,ONTARIO,Hamilton,,Flood plains under Ulmus,-79.8675,43.2565,10000,"Unable to id location, used Hamilton",,,NA,0
Rhamnus frangula,HAM,"http://www.cbif.gc.ca/portal/digir-searcht.php?p_classid=6&p_lang=en 'Plants, all available' Taxonomic name=Rhamnus frangula",A.Tamsalu,202800,26,7,1955,Canada,ONTARIO,Hamilton,,Flood plains under Ulmus,-79.8675,43.2565,10000,"Unable to id location, used Hamilton",,,NA,0
Rhamnus frangula,HAM,"http://www.cbif.gc.ca/portal/digir-searcht.php?p_classid=6&p_lang=en 'Plants, all available' Taxonomic name=Rhamnus frangula",T.W. Smith,201860,27,5,1998,Canada,ONTARIO,Hamilton,,Rock chapel,-79.936283,43.293135,1000,Lip of falls,,,NA,0
Rhamnus frangula,paper,Catling and Porebski 1994,J. Dearness,,NA,NA,1898,Canada,ONTARIO,,London,,-81.15,43.0333,NA,,,,NA,0
Rhamnus frangula,paper,Catling and Porebski 1994,J. Macoun,,NA,NA,1899,Canada,ONTARIO,,Ottawa,,-75.6919,45.4214,NA,,,,NA,0
Rhamnus frangula,paper,Catling and Porebski 1994,W. Scott,,NA,NA,1906,Canada,ONTARIO,,Guelph,,-80.2503,43.5485,NA,,,,NA,0
Rhamnus frangula,QK,http://www.queensu.ca/biology/facilities/herbarium/database.html,"Matthewman, G.S.",67428,23,7,1953,Canada,ONTARIO,Frontenac,Kingston,Kingston,-76.486281,44.231101,10000,,damp woods,,NA,0
Rhamnus frangula,QK,http://www.queensu.ca/biology/facilities/herbarium/database.html,Crowder & Snetsinger,126373,6,NA,1985,Canada,ONTARIO,Leeds,South Elmsley,E of Poonamakie Lock,-76.054377,44.892489,10000,,rock ridge,,NA,0
Rhamnus frangula,CM,From Curator,"Upale, Z.F.",64416,27,9,1940,United States,PENNSYLVANIA,Allegheny,,,-80.067555,40.500902,1000,near Avalon,"field, escape",,NA,0
Rhamnus frangula,CM,From Curator,"Long, B.",306353,12,10,1958,United States,PENNSYLVANIA,Bucks,,,-74.78794,40.211498,1000,"edge of P Railroad siding, Morrisville",,,NA,0
Rhamnus frangula,CM,From Curator,"Buker, W.E.",64417,19,5,1961,United States,PENNSYLVANIA,Allegheny,,,-79.968039,40.532508,1000,Glenshaw district,escape under pines,,NA,0
Rhamnus frangula,CM,From Curator,"Weiss, O.",64414,26,9,1965,United States,PENNSYLVANIA,Allegheny,,,-80.184503,40.536457,1000,near Sewickley,escape in fields,,NA,0
Rhamnus frangula,CM,From Curator,Ralston,64451,20,5,1968,United States,PENNSYLVANIA,Allegheny,,,-79.963961,40.520875,4000,"Shaler Twp., near Shaler Twp. Nature Reserve",,,NA,0
Rhamnus frangula,CM,From Curator,"Berkheimer, D.",64413,23,7,1968,United States,PENNSYLVANIA,Bedford,,,-78.646713,40.037635,1000,0.75 mi S of Schellsburg,border of dam,,NA,0
Rhamnus frangula,CM,From Curator,"Buker, W.E.",64422,3,10,1970,United States,PENNSYLVANIA,Allegheny,,,-80.001326,40.594533,2000,North Park,,,NA,0
Rhamnus frangula,CM,From Curator,"Grisez, T.J.",64412,17,8,1970,United States,PENNSYLVANIA,Warren,,,-79.145322,41.841171,1000,"near mouth of Conewango Creek past end of Oak St, Warren",on fill,,NA,0
Rhamnus frangula,CM,From Curator,"Buker, W.E.",21295,5,8,1977,United States,PENNSYLVANIA,Allegheny,,,-80.12984,40.547179,1000,ca 2 mi N of Glenfield,bank alongside road,,NA,0
Rhamnus frangula,CM,From Curator,"Wood, E.W.; Boufford, D.E.; Foust, N.",257734,19,7,1979,United States,PENNSYLVANIA,Allegheny,,,-80.1,40.55,1000,"Ohio Twp., 0.16 km E of I-79 on Mt. Nebo Rd, then 1.6 km N on Red Mud Hollow Rd, ENE of Sewickley",woodland margin,,NA,0
Rhamnus frangula,CM,From Curator,"Grisez, T.J.",265592,26,5,1980,United States,PENNSYLVANIA,Forest,,,-79.282051,41.439369,1000,"along Coon Creek, 9 mi SW of Marienville, State Game Land 24",open forest,,NA,0
Rhamnus frangula,CM,From Curator,"Thompson, S.A.; Buker, W.E.",292507,24,6,1982,United States,PENNSYLVANIA,Allegheny,,,-80.00054444,40.59418333,5000,North Park: field above Arboretum,,,NA,0
Rhamnus frangula,CM,From Curator,"Thompson, S.A.",325773,20,5,1986,United States,PENNSYLVANIA,Allegheny,,,-79.96904722,40.61486389,1000,1 mi S of Gibsonia,,,NA,0
Rhamnus frangula,CM,From Curator,"Zahn, S.",459947,NA,10,1990,United States,PENNSYLVANIA,Allegheny,,,-80.07703889,40.532425,300,"Ohio Township, behind school [Avonworth High School]",,,NA,0
Rhamnus frangula,CM,From Curator,"Stack, L.",494454,10,10,1990,United States,PENNSYLVANIA,Centre,,,-77.24217778,40.95663611,35000,"Pine Creek headwaters, The Hook Natural Area",non-glacial bog,,NA,0
Rhamnus frangula,CM,From Curator,"Smith, L.L.",500058,13,7,1993,United States,PENNSYLVANIA,Allegheny,,,-79.93333333,40.26666667,NA,"Peters Creek Wetland, near junction of old railroad & Waterman Road",wetland,,NA,0
Rhamnus frangula,CM,From Curator,"Cusick, A.W.",388121,14,6,1993,United States,PENNSYLVANIA,Jefferson,,,-79.05161667,41.35105,1000,"Clarion River, PA 949, 0.8 mi SE of bridge to Belltown, Heath Township",bank,,NA,0
Rhamnus frangula,CM,From Curator,"Wagner, J.D.; Grund, S.P.",477933,20,6,1996,United States,PENNSYLVANIA,Erie,,,-80.19166667,42.05138889,NA,"ca 5.2 km ENE of Fairview, N side of Walnut Creek",herbaceous seepages on steep slumps,,NA,0
Rhamnus frangula,CM,From Curator,"Wagner, J.D.",477984,27,6,1996,United States,PENNSYLVANIA,Erie,,,-80.18138889,42.05722222,NA,"1.6 km S of Asbury, James Preserve of Mercyhurst College",low shrub-graminoid seepage openings on mild slope,,NA,0
Rhamnus frangula,CM,From Curator,"Grund, S.; Shriver, S.",477470,4,6,1996,United States,PENNSYLVANIA,Mercer,,,-80.35,41.48333333,NA,ca 4 km NNE of Osgood,deep Fraxinus nigra-Ulmus americana seepage swamp,,NA,0
Rhamnus frangula,CM,From Curator,"Thompson, S.A.",477240,19,6,1997,United States,PENNSYLVANIA,Allegheny,,,-79.9,40.41666667,NA,"Pittsburgh, Nine Mile Run",wooded area,,NA,0
Rhamnus frangula,CM,From Curator,"Thompson, S.A.; Isaac, B.L.",477269,6,8,1997,United States,PENNSYLVANIA,Allegheny,,,-79.90666667,40.42416667,NA,"Pittsburgh, Nine Mile Run",small wetland in disturbed woods,,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.",481512,31,5,1997,United States,PENNSYLVANIA,Allegheny,,,-80,40.46666667,NA,"Pittsburgh, Riverview Park, ca 2 mi ESE of Bellevue",disturbed deciduous woods,,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.",481663,6,9,1997,United States,PENNSYLVANIA,Elk,,,-78.73333333,41.45,NA,ca 3.2 mi NNW of Ridgway on PA 948,wet field,,NA,0
Rhamnus frangula,CM,From Curator,"Buckley, G.P.",477880,30,7,1997,United States,PENNSYLVANIA,Erie,,,-79.98333333,42.1,NA,"ca 1.5 mi SSW of Brookside, Wintergreen Gorge",,,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.",482968,11,10,1997,United States,PENNSYLVANIA,Mercer,,,-80.46666667,41.26666667,NA,"Sharpsville, along Shenango River",woods at edge of river,,NA,0
Rhamnus frangula,CM,From Curator,"Thompson, S.A.; Isaac, B.; Isaac, J.; Utech, F.H.; Grund, S.",484339,16,5,1998,United States,PENNSYLVANIA,Allegheny,,,-79.9,40.43333333,NA,"Pittsburgh, Frick Park",mesic slope in secondary forest,,NA,0
Rhamnus frangula,CM,From Curator,"Leberman, R.",489877,15,7,1998,United States,PENNSYLVANIA,Crawford,,,-80.08935278,41.599375,5000,"0.5 mi S of Pettis Corners, E end of Tamarack Lake",edge of boggy swamp,,NA,0
Rhamnus frangula,CM,From Curator,"Grund, S.P.; Wagner, J.",493041,17,6,1999,United States,PENNSYLVANIA,Huntingdon,,,-78,40.55,NA,"ca 2.5 km ENE of Warrior Ridge (town), ca 6 km N of Huntingdon",shrub swamp with scattered trees,,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.",499692,17,5,2002,United States,PENNSYLVANIA,Allegheny,,,-79.9,40.46666667,NA,"Highland Park, around reservoir",disturbed woods,,NA,0
Rhamnus frangula,CM,From Curator,"Grund, S.P.; Speedy, M.L.",510300,9,7,2002,United States,PENNSYLVANIA,Allegheny,,,-80.11666667,40.53333333,NA,Ca 2.5 km NNW of Emsworth,Edge of small stream valley in moist soil of power line ROW,,NA,0
Rhamnus frangula,CM,From Curator,"Ernst, S.; Grund, S.; Speedy, L.",504730,13,8,2003,United States,PENNSYLVANIA,Crawford,,,-80.3,41.61666667,NA,Conneaut Lake,Aquatic bed,,NA,0
